"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"9ArrD 316 Git1GFPA_003","9ArrD 316 Git1GFPA_004","9ArrD 316 Git1GFPA_005","9ArrD 316 Git1GFPA_006","9ArrD 316 Git1GFPA_008","9ArrD Aiy1 Git1GFPA_003","9ArrD Aiy1 Git1GFPA_004","9ArrD Aiy1 Git1GFPA_005","9ArrD Aiy1 Git1GFPA_006","9ArrD Aiy1 Git1GFPA_007","9ArrD Aiy1 Git1GFPA_008","9ArrD Aly2 Git1GFPA_003","9ArrD Aly2 Git1GFPA_004","9ArrD Aly2 Git1GFPA_008","9ArrD Csr2 Git1GFPA_002","9ArrD Csr2 Git1GFPA_003","9ArrD Csr2 Git1GFPA_004","9ArrD Csr2 Git1GFPA_006","9ArrD Csr2 Git1GFPA_007","9ArrD Ecm21 Git1GFPA_003","9ArrD Ecm21 Git1GFPA_006","9ArrD Ecm21 Git1GFPA_007","9ArrD Ldb19 Git1GFPA_003","9ArrD Ldb19 Git1GFPA_005","9ArrD Ldb19 Git1GFPA_008","9ArrD Rod1 Git1GFPA_002","9ArrD Rod1 Git1GFPA_005","9ArrD Rod1 Git1GFPA_008","9ArrD Rod1 Git1GFPA_011","9ArrD Rog3 Git1GFPA_003","9ArrD Rog3 Git1GFPA_005","9ArrD Rog3 Git1GFPA_006","9ArrD Ylr392c Git1GFPA_003","9ArrD Ylr392c Git1GFPA_005","9ArrD Ylr392c Git1GFPA_007","9ArrDYgr068c Git1GFPA_005","9ArrDYgr068c Git1GFPA_006","9ArrDYgr068c Git1GFPA_007","WT 316 Git1GFPA_002","WT 316 Git1GFPA_003","WT 316 Git1GFPA_004","WT 316 Git1GFPA_005","WT 316 Git1GFPA_006","WT 316 Git1GFPA_007","WT 316 Git1GFPA_008","WT 316 Git1GFPA_009"
"2.6047214","2.3321125","2.4924857","1.6641444","2.2921380","2.2547071","2.2971545","1.2273049","2.2917798","1.8624631","1.9846673","1.0333609","1.0514009","2.7199346","2.7617236","2.8220295","2.9771451","3.1087260","2.3862683","3.2152380","3.5195373","2.9474957","1.8821791","3.1120306","2.2519414",,"2.1106096","2.9167357","2.4109059","2.6951447","2.4146073","2.6980677","2.2731355","2.0607899","3.5758216","2.6882899","1.7498484","1.7367242","1.8002732","1.4967894","1.3998875","1.2708075","1.6351714","1.1872917","0.8096501","1.7669928"
"2.5889195","3.0624456","2.0274511","2.4348345","2.7617267","2.1451456","1.5082624","2.1077255","2.6298525","1.7196841","2.4770583","2.1040699","0.9779922","1.0287531","1.8944993","3.4884953","1.3463218","3.2600226","2.9787996","2.5555519","2.4019815","2.7227734","1.8744656","2.9093871","3.2786766",,"2.7367023","2.7662920",,"2.7073622","2.5516032","3.2225603","2.6503315","3.1338119","3.1994696","2.2642201","2.2488279","2.3533496","1.5179703","1.0365621","1.2949261","1.2111388","1.6684430","1.4895962","1.2425612","1.6718765"
"2.515549","2.092645","2.360836","2.829463","2.205306","1.551840","1.572096","1.979063","2.454257","1.941202","2.332551","3.144579","1.022450","3.023320","4.002114","2.874447","1.002862","2.391685","3.103919","3.994417","3.286418","2.092325","2.400566","2.827568","2.831819",,"2.008416","2.627340",,"1.847965","2.700395","3.896737","2.411834","2.453096","2.858297","2.752335","3.087848","2.325335","1.336757","1.311400","1.467426","0.956530","1.277044","1.493817","1.827613","1.497377"
"2.5305685","1.8143557","2.1415508","2.7428100","3.3324112","1.7485375","2.5730697","1.8898434","1.4485260","1.8509143","2.4060187","0.7905245","1.1412304","0.6042910","2.2242743","1.5384844","3.1298855","1.9926794","2.5710772","3.1342827","2.8703436","2.5305735","2.5465176","2.8553646","1.8981664",,"2.7682685","2.2100158",,"3.4454869",,"3.3638302","2.4202368","3.2489055","3.8411062","2.3204292","3.2845883","2.2614554","1.7688650","0.7782052","0.7040388","1.0839541","1.1655979","0.9987990","1.2808772","1.1953754"
"2.3380961","3.5304365","2.0421573","2.7313082","3.1317291","1.9605767","2.3113867","1.4251743","1.6283462","1.7194356","0.8715562","1.5438189","2.9598951","0.9650290","2.5497184","1.3520773","3.0624452","3.4539510",,"2.7722168","2.2583434","2.8599694","2.0741296","2.4861526","1.4081115",,"3.0510652","2.3937817",,"3.3572354",,"2.4610156","3.3285637","3.0039088","2.5763719","2.7578150","3.0744569","2.5472493","0.9920207","1.2560105","1.4536503","1.3461809","1.2687905","1.0995753","0.9533036","1.8073603"
"2.591507","2.610051","2.442462","2.591105","2.276350","1.303762","2.549058","2.175271","1.960809","2.438888","2.411085","1.206574","1.016900","2.670007","1.542364","3.365576","1.085574","3.572716",,"3.114664","2.510524","2.212954","3.041883","2.669210","2.420102",,"2.710536","2.545677",,"3.461881",,"2.164027","2.879733","3.020278","3.031893","1.453915","3.203167","2.489962","1.448159","1.387153","1.708422","1.056738","1.317103","1.141875","1.286630","1.203061"
"1.7862258","1.9973750","2.2037734","1.4006807","3.3254911","1.3543871","1.1956401","1.6414808","2.2400944","1.6796650","2.0319689","0.9886191","1.0194117","1.7555790",,"3.0681295","2.5778047","3.5546834",,"2.4620727","2.9707269","1.8662411","2.4371577","3.4307519","1.8314587",,"2.6845005",,,"3.8407764",,"2.6582954","2.4154297","3.1173235","2.9250134","2.6204729","1.7006217","2.7665626","1.0310781","1.6618241","1.4278068","2.0483714","0.9599755","1.0911937","1.3124266","1.9969660"
"1.5218016","2.0513324","2.1567443","2.0443629","1.9694417","1.5439210","2.4309721","1.3054256","2.3478628","1.3190847","2.0487464","1.4464730","2.6847152","2.3244390",,"2.1696162","1.0203777","1.9166815",,"2.6002007","2.8547670","2.9959093","2.6417942","2.8681333","2.9376095",,"2.2522230",,,,,"1.4800847","2.0711851","2.5184742","2.7619435","2.2579323","1.9328419","3.1650940","0.9187771","1.1493564","1.0140000","1.3278827","1.1902800","1.1578017","0.9105286","0.9078267"
,"1.6798097","1.9801503","2.5551524","3.2517439","1.0456937","2.6940050","2.4614947","2.4947632","2.8519378","0.3786129","1.4450105","1.8687827","2.5712116",,"1.3304424","1.0379385","3.1540892",,"2.9276699","2.3540619","1.8672851","2.7830869","2.8805719","3.0749273",,"2.6825070",,,,,"2.9202765","2.7725198","2.6659913","3.2466864","2.5956578","2.7340247","2.0902028","1.6355567","1.8356640","1.1764581","1.1152880","1.0274606","1.0870993","0.9571988","1.1675884"
,"3.0081627","2.7249605","2.8618068","2.1713611","1.4204976","1.9259754","1.0080331","1.4934759","2.2529442","2.8691303","1.6444569","2.5116719","2.0639820",,"3.2432430","2.3287415","2.0842927",,"2.8779520","3.1885970","2.2702343","3.0004201","3.3906380","3.1671027",,"2.6531986",,,,,"3.0674936","2.3109752","3.5263696","2.8510665","3.6129547","2.8366694","2.3086765","1.5593131","1.6665283","1.4371836","1.4163736","1.7072561","1.8736132","0.9360138","1.2315942"
,"2.9121109","2.3520728",,"1.7448017",,"2.4467652","2.1974726","1.1127120","1.2717582","3.3492487","1.5150371","2.7782058","0.9584926",,"2.1704564",,"2.6935895",,"2.3726831","3.1581073","2.0742554","2.4076906","2.5885083","2.0568853",,"2.4188232",,,,,"1.1059564","2.4435542","2.7986224","3.2742685","3.1325071","1.5962912","2.0850970","0.9919352","0.8252632","1.6999387","1.0251025","0.8168634","1.6411466","1.4507536","1.5144115"
,"1.8461004","2.5153043",,"1.9475649",,"2.0154458","2.7601317","1.9539201","1.8338555","2.1003285","2.3288022","0.8651115",,,,,,,"1.4833845","2.6512343",,"2.3136179","2.5909164","1.9549882",,,,,,,"1.0103322","3.3600527",,"2.2083536",,"2.6309263","2.8507564","1.0652120","1.4669120","1.3522667","1.5897608","1.4392481","1.4894856","0.9118114","1.5021339"
,"1.8468953","2.1474009",,"2.0910666",,"1.8658558","2.1412928","2.0445548","1.5093909","2.0795369","1.3620961","1.3965201",,,,,,,,"2.0709192",,"2.3630156","3.5665898","3.0991451",,,,,,,,"2.4617395",,,,,"2.6278302","1.3818419","0.9997206","1.2534111","0.7241454","1.6190639","1.0426169","1.2072014","1.0959539"
,,"2.2672557",,,,"2.1378707","2.5387331","2.6145962","2.0215322","2.0787258","1.8258950","0.9531629",,,,,,,,"2.1678233",,"2.1745531","3.8717777","2.0311974",,,,,,,,"3.1940327",,,,,"2.8600042","1.1095626","1.3294197","1.0684474","0.9784060","1.5457872","1.0936683","1.5857700","1.2303352"
,,"2.3819759",,,,"2.0744166","1.0152410","2.3237434","2.9647204","2.4631242","0.8150643","1.5249360",,,,,,,,"2.6966317",,"2.9818863","2.6135034","3.1501491",,,,,,,,"2.8362528",,,,,"3.1806192","1.4728327","1.5452315","1.3516098","1.4669782","2.0159048","1.6474314","1.4862768","1.4410834"
,,"2.3712784",,,,"2.3810487","2.4829433","2.1671338","2.2068092","1.0267707","0.7919929","1.0453397",,,,,,,,"2.9866312",,"3.0144231","2.3783109","2.9923525",,,,,,,,"3.4184300",,,,,"2.7364594","1.2229928","1.8177801","1.7424935","1.3264253","1.0292598","1.1432232","1.5844393","1.3436913"
,,"3.0404421",,,,"1.5977843","2.9781021","0.8269225","2.1705351","1.8249226","1.0738907","0.6734627",,,,,,,,"2.8551568",,"2.7201901","3.5772584","2.0604150",,,,,,,,"2.9930171",,,,,"2.5786667","1.3186004","1.2640506","0.7509317","1.5938287","1.4230653","1.0374595","1.3015889","1.1301306"
,,"3.9279858",,,,"1.0720563","1.0053501","1.7869840",,"2.7118101","1.2431586","0.9697988",,,,,,,,"2.9450486",,"1.9365664","3.9566820","2.0152622",,,,,,,,"2.3653704",,,,,"2.7734641","0.9338557","1.2011526","1.5232755","1.3369544","0.7856511","1.3717085","1.0542191",
,,"2.0845048",,,,"2.2484025","3.0816116","2.1491977",,,"1.0055240","1.2947280",,,,,,,,"3.0395281",,"2.1364224","2.9721870","4.3166443",,,,,,,,,,,,,"2.7624819","0.9790763","1.8114996",,"1.6250266","1.3793988","1.1222311","1.0534262",
,,"1.5560849",,,,"1.8887765",,,,,"1.3180807","1.3010525",,,,,,,,"2.1707508",,"2.8659013","2.6187466","2.9574000",,,,,,,,,,,,,"2.9130212","1.0388918","1.4052599",,"1.5301077","1.0606027","0.9333531","1.1934139",
,,"2.370950",,,,"1.714481",,,,,"1.515541","2.498808",,,,,,,,,,"2.019878","3.703119","2.849626",,,,,,,,,,,,,"2.038753","1.293367","1.220454",,"1.366748","1.338279","1.225238",,
,,"1.8634668",,,,"2.9485730",,,,,"1.4218397","0.9829722",,,,,,,,,,"2.3640305","2.6153181","2.1791031",,,,,,,,,,,,,"1.5486725","1.7269074","1.1974162",,"1.5580191","1.3832418","1.3318606",,
,,"2.6348332",,,,"2.7059276",,,,,"0.9487230","0.4289385",,,,,,,,,,"3.2514956","2.6378800","2.8881307",,,,,,,,,,,,,"3.0196731","1.6619524","1.0641590",,"1.4820547","1.0589214","0.9679557",,
,,"1.8376173",,,,"1.9838161",,,,,"1.2341345","2.7480898",,,,,,,,,,"2.9065860","2.2902551","2.5194242",,,,,,,,,,,,,"2.4559494","1.5621175",,,"0.8977923","1.1586495","1.2932774",,
,,"2.8853617",,,,"1.8581581",,,,,"0.9818406","0.9824296",,,,,,,,,,"3.3856668","3.3315813",,,,,,,,,,,,,,"2.7996283","1.1364744",,,"1.2023549",,"1.2905470",,
,,,,,,"2.0186259",,,,,,"0.9726426",,,,,,,,,,"3.5210302","2.2036649",,,,,,,,,,,,,,"2.3323431","1.2975971",,,"1.4064386",,"1.4990258",,
,,,,,,"1.7688721",,,,,,"1.1778339",,,,,,,,,,"2.3768100",,,,,,,,,,,,,,,"3.1446285","1.3752551",,,"0.9415389",,,,
,,,,,,"2.658874",,,,,,"1.505863",,,,,,,,,,"2.257824",,,,,,,,,,,,,,,"3.378091","1.396513",,,,,,,
,,,,,,"1.2700965",,,,,,"0.8937531",,,,,,,,,,"2.7481570",,,,,,,,,,,,,,,"3.2212095","1.1287808",,,,,,,
,,,,,,"2.9307369",,,,,,"1.1416048",,,,,,,,,,"3.3012110",,,,,,,,,,,,,,,"0.9969307","1.3916673",,,,,,,
,,,,,,"1.072332",,,,,,"1.114151",,,,,,,,,,"2.211195",,,,,,,,,,,,,,,,"0.860476",,,,,,,
,,,,,,"2.604632",,,,,,,,,,,,,,,,"2.213470",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"1.924586",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.599616",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.596895",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"3.301182",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.537066",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.104727",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.91511",,,,,,,,,,,,,,,,,,,,,,,
